comment_id,user_id,created_at
1375,1220,2026-05-13 08:02:44.742121+00
1375,1194,2026-05-13 08:02:44.742121+00
1375,1265,2026-05-13 08:02:44.742121+00
1376,1271,2026-05-13 08:02:44.742121+00
1376,1267,2026-05-13 08:02:44.742121+00
1376,1254,2026-05-13 08:02:44.742121+00
1376,1230,2026-05-13 08:02:44.742121+00
1377,1255,2026-05-13 08:02:44.742121+00
1377,1208,2026-05-13 08:02:44.742121+00
1377,1257,2026-05-13 08:02:44.742121+00
1377,1251,2026-05-13 08:02:44.742121+00
1378,1251,2026-05-13 08:02:44.742121+00
1378,1195,2026-05-13 08:02:44.742121+00
1379,1263,2026-05-13 08:02:44.742121+00
1379,1220,2026-05-13 08:02:44.742121+00
1381,1258,2026-05-13 08:02:44.742121+00
1381,1246,2026-05-13 08:02:44.742121+00
1381,1231,2026-05-13 08:02:44.742121+00
1382,1267,2026-05-13 08:02:44.742121+00
1382,1255,2026-05-13 08:02:44.742121+00
1382,1258,2026-05-13 08:02:44.742121+00
1382,1259,2026-05-13 08:02:44.742121+00
1383,1250,2026-05-13 08:02:44.742121+00
1383,1235,2026-05-13 08:02:44.742121+00
1383,1232,2026-05-13 08:02:44.742121+00
1383,1211,2026-05-13 08:02:44.742121+00
1384,1252,2026-05-13 08:02:44.742121+00
1384,1200,2026-05-13 08:02:44.742121+00
1386,1257,2026-05-13 08:02:44.742121+00
1386,1241,2026-05-13 08:02:44.742121+00
1386,1203,2026-05-13 08:02:44.742121+00
1387,1258,2026-05-13 08:02:44.742121+00
1388,1260,2026-05-13 08:02:44.742121+00
1388,1266,2026-05-13 08:02:44.742121+00
1388,1239,2026-05-13 08:02:44.742121+00
1389,1238,2026-05-13 08:02:44.742121+00
1389,1227,2026-05-13 08:02:44.742121+00
1390,1266,2026-05-13 08:02:44.742121+00
1391,1251,2026-05-13 08:02:44.742121+00
1392,1232,2026-05-13 08:02:44.742121+00
1392,1208,2026-05-13 08:02:44.742121+00
1393,1269,2026-05-13 08:02:44.742121+00
1394,1228,2026-05-13 08:02:44.742121+00
1394,1267,2026-05-13 08:02:44.742121+00
1394,1195,2026-05-13 08:02:44.742121+00
1394,1251,2026-05-13 08:02:44.742121+00
1395,1235,2026-05-13 08:02:44.742121+00
1395,1260,2026-05-13 08:02:44.742121+00
1395,1237,2026-05-13 08:02:44.742121+00
1396,1237,2026-05-13 08:02:44.742121+00
1396,1254,2026-05-13 08:02:44.742121+00
1397,1213,2026-05-13 08:02:44.742121+00
1398,1198,2026-05-13 08:02:44.742121+00
1398,1246,2026-05-13 08:02:44.742121+00
1398,1195,2026-05-13 08:02:44.742121+00
1398,1268,2026-05-13 08:02:44.742121+00
1399,1271,2026-05-13 08:02:44.742121+00
1400,1199,2026-05-13 08:02:44.742121+00
1400,1229,2026-05-13 08:02:44.742121+00
1400,1194,2026-05-13 08:02:44.742121+00
1400,1211,2026-05-13 08:02:44.742121+00
1403,1244,2026-05-13 08:02:44.742121+00
1403,1254,2026-05-13 08:02:44.742121+00
1403,1253,2026-05-13 08:02:44.742121+00
1404,1235,2026-05-13 08:02:44.742121+00
1404,1249,2026-05-13 08:02:44.742121+00
1404,1212,2026-05-13 08:02:44.742121+00
1407,1224,2026-05-13 08:02:44.742121+00
1407,1261,2026-05-13 08:02:44.742121+00
1407,1236,2026-05-13 08:02:44.742121+00
1410,1239,2026-05-13 08:02:44.742121+00
1410,1208,2026-05-13 08:02:44.742121+00
1410,1234,2026-05-13 08:02:44.742121+00
1410,1198,2026-05-13 08:02:44.742121+00
1413,1263,2026-05-13 08:02:44.742121+00
1413,1250,2026-05-13 08:02:44.742121+00
1413,1223,2026-05-13 08:02:44.742121+00
1413,1232,2026-05-13 08:02:44.742121+00
1414,1222,2026-05-13 08:02:44.742121+00
1415,1228,2026-05-13 08:02:44.742121+00
1415,1245,2026-05-13 08:02:44.742121+00
1415,1224,2026-05-13 08:02:44.742121+00
1415,1229,2026-05-13 08:02:44.742121+00
1417,1254,2026-05-13 08:02:44.742121+00
1417,1261,2026-05-13 08:02:44.742121+00
1418,1215,2026-05-13 08:02:44.742121+00
1418,1198,2026-05-13 08:02:44.742121+00
1419,1221,2026-05-13 08:02:44.742121+00
1420,1266,2026-05-13 08:02:44.742121+00
1421,1200,2026-05-13 08:02:44.742121+00
1421,1245,2026-05-13 08:02:44.742121+00
1421,1256,2026-05-13 08:02:44.742121+00
1423,1224,2026-05-13 08:02:44.742121+00
1423,1269,2026-05-13 08:02:44.742121+00
1423,1246,2026-05-13 08:02:44.742121+00
1423,1230,2026-05-13 08:02:44.742121+00
1424,1259,2026-05-13 08:02:44.742121+00
1424,1224,2026-05-13 08:02:44.742121+00
1426,1222,2026-05-13 08:02:44.742121+00
1426,1258,2026-05-13 08:02:44.742121+00
1426,1210,2026-05-13 08:02:44.742121+00
1426,1265,2026-05-13 08:02:44.742121+00
1426,1266,2026-05-13 08:02:44.742121+00
1426,1220,2026-05-13 08:02:44.742121+00
1429,1206,2026-05-13 08:02:44.742121+00
1429,1250,2026-05-13 08:02:44.742121+00
1429,1202,2026-05-13 08:02:44.742121+00
1431,1219,2026-05-13 08:02:44.742121+00
1431,1256,2026-05-13 08:02:44.742121+00
1431,1239,2026-05-13 08:02:44.742121+00
1431,1259,2026-05-13 08:02:44.742121+00
1431,1264,2026-05-13 08:02:44.742121+00
1431,1199,2026-05-13 08:02:44.742121+00
1431,1194,2026-05-13 08:02:44.742121+00
1432,1255,2026-05-13 08:02:44.742121+00
1432,1227,2026-05-13 08:02:44.742121+00
1433,1199,2026-05-13 08:02:44.742121+00
1433,1209,2026-05-13 08:02:44.742121+00
1433,1201,2026-05-13 08:02:44.742121+00
1433,1211,2026-05-13 08:02:44.742121+00
1433,1241,2026-05-13 08:02:44.742121+00
1434,1241,2026-05-13 08:02:44.742121+00
1434,1213,2026-05-13 08:02:44.742121+00
1434,1261,2026-05-13 08:02:44.742121+00
1435,1205,2026-05-13 08:02:44.742121+00
1435,1239,2026-05-13 08:02:44.742121+00
1437,1258,2026-05-13 08:02:44.742121+00
1437,1266,2026-05-13 08:02:44.742121+00
1437,1233,2026-05-13 08:02:44.742121+00
1439,1215,2026-05-13 08:02:44.742121+00
1439,1261,2026-05-13 08:02:44.742121+00
1439,1228,2026-05-13 08:02:44.742121+00
1439,1242,2026-05-13 08:02:44.742121+00
1439,1218,2026-05-13 08:02:44.742121+00
1440,1195,2026-05-13 08:02:44.742121+00
1440,1224,2026-05-13 08:02:44.742121+00
1442,1232,2026-05-13 08:02:44.742121+00
1442,1199,2026-05-13 08:02:44.742121+00
1443,1231,2026-05-13 08:02:44.742121+00
1443,1225,2026-05-13 08:02:44.742121+00
1444,1197,2026-05-13 08:02:44.742121+00
1444,1218,2026-05-13 08:02:44.742121+00
1444,1204,2026-05-13 08:02:44.742121+00
1444,1257,2026-05-13 08:02:44.742121+00
1444,1215,2026-05-13 08:02:44.742121+00
1444,1245,2026-05-13 08:02:44.742121+00
1445,1263,2026-05-13 08:02:44.742121+00
1445,1227,2026-05-13 08:02:44.742121+00
1445,1221,2026-05-13 08:02:44.742121+00
1445,1200,2026-05-13 08:02:44.742121+00
1446,1246,2026-05-13 08:02:44.742121+00
1446,1222,2026-05-13 08:02:44.742121+00
1446,1225,2026-05-13 08:02:44.742121+00
1447,1227,2026-05-13 08:02:44.742121+00
1447,1258,2026-05-13 08:02:44.742121+00
1447,1201,2026-05-13 08:02:44.742121+00
1448,1215,2026-05-13 08:02:44.742121+00
1448,1261,2026-05-13 08:02:44.742121+00
1448,1200,2026-05-13 08:02:44.742121+00
1450,1198,2026-05-13 08:02:44.742121+00
1450,1217,2026-05-13 08:02:44.742121+00
1450,1269,2026-05-13 08:02:44.742121+00
1451,1266,2026-05-13 08:02:44.742121+00
1452,1244,2026-05-13 08:02:44.742121+00
1452,1209,2026-05-13 08:02:44.742121+00
1452,1255,2026-05-13 08:02:44.742121+00
1453,1268,2026-05-13 08:02:44.742121+00
1453,1199,2026-05-13 08:02:44.742121+00
1453,1210,2026-05-13 08:02:44.742121+00
1454,1259,2026-05-13 08:02:44.742121+00
1454,1238,2026-05-13 08:02:44.742121+00
1455,1219,2026-05-13 08:02:44.742121+00
1455,1255,2026-05-13 08:02:44.742121+00
1455,1224,2026-05-13 08:02:44.742121+00
1456,1204,2026-05-13 08:02:44.742121+00
1456,1207,2026-05-13 08:02:44.742121+00
1457,1209,2026-05-13 08:02:44.742121+00
1457,1251,2026-05-13 08:02:44.742121+00
1458,1218,2026-05-13 08:02:44.742121+00
1458,1222,2026-05-13 08:02:44.742121+00
1458,1241,2026-05-13 08:02:44.742121+00
1459,1262,2026-05-13 08:02:44.742121+00
1459,1245,2026-05-13 08:02:44.742121+00
1459,1196,2026-05-13 08:02:44.742121+00
1459,1267,2026-05-13 08:02:44.742121+00
1459,1265,2026-05-13 08:02:44.742121+00
1459,1253,2026-05-13 08:02:44.742121+00
1460,1246,2026-05-13 08:02:44.742121+00
1460,1209,2026-05-13 08:02:44.742121+00
1460,1270,2026-05-13 08:02:44.742121+00
1460,1267,2026-05-13 08:02:44.742121+00
1461,1234,2026-05-13 08:02:44.742121+00
1461,1236,2026-05-13 08:02:44.742121+00
1461,1200,2026-05-13 08:02:44.742121+00
1462,1216,2026-05-13 08:02:44.742121+00
1462,1197,2026-05-13 08:02:44.742121+00
1462,1247,2026-05-13 08:02:44.742121+00
1462,1223,2026-05-13 08:02:44.742121+00
1462,1234,2026-05-13 08:02:44.742121+00
1463,1245,2026-05-13 08:02:44.742121+00
1463,1237,2026-05-13 08:02:44.742121+00
1463,1220,2026-05-13 08:02:44.742121+00
1464,1224,2026-05-13 08:02:44.742121+00
1465,1259,2026-05-13 08:02:44.742121+00
1465,1238,2026-05-13 08:02:44.742121+00
1465,1213,2026-05-13 08:02:44.742121+00
1465,1271,2026-05-13 08:02:44.742121+00
1466,1196,2026-05-13 08:02:44.742121+00
1466,1242,2026-05-13 08:02:44.742121+00
1467,1265,2026-05-13 08:02:44.742121+00
1467,1247,2026-05-13 08:02:44.742121+00
1468,1211,2026-05-13 08:02:44.742121+00
1469,1232,2026-05-13 08:02:44.742121+00
1469,1247,2026-05-13 08:02:44.742121+00
1469,1204,2026-05-13 08:02:44.742121+00
1469,1263,2026-05-13 08:02:44.742121+00
1470,1197,2026-05-13 08:02:44.742121+00
1470,1265,2026-05-13 08:02:44.742121+00
1471,1252,2026-05-13 08:02:44.742121+00
1471,1267,2026-05-13 08:02:44.742121+00
1471,1265,2026-05-13 08:02:44.742121+00
1472,1209,2026-05-13 08:02:44.742121+00
1473,1238,2026-05-13 08:02:44.742121+00
1473,1216,2026-05-13 08:02:44.742121+00
1473,1266,2026-05-13 08:02:44.742121+00
1473,1222,2026-05-13 08:02:44.742121+00
1474,1211,2026-05-13 08:02:44.742121+00
1474,1214,2026-05-13 08:02:44.742121+00
1474,1270,2026-05-13 08:02:44.742121+00
1474,1247,2026-05-13 08:02:44.742121+00
1475,1270,2026-05-13 08:02:44.742121+00
1475,1201,2026-05-13 08:02:44.742121+00
1475,1250,2026-05-13 08:02:44.742121+00
1475,1271,2026-05-13 08:02:44.742121+00
1475,1262,2026-05-13 08:02:44.742121+00
1475,1245,2026-05-13 08:02:44.742121+00
1477,1209,2026-05-13 08:02:44.742121+00
1477,1259,2026-05-13 08:02:44.742121+00
1477,1229,2026-05-13 08:02:44.742121+00
1477,1208,2026-05-13 08:02:44.742121+00
1477,1196,2026-05-13 08:02:44.742121+00
1478,1216,2026-05-13 08:02:44.742121+00
1478,1254,2026-05-13 08:02:44.742121+00
1480,1205,2026-05-13 08:02:44.742121+00
1480,1228,2026-05-13 08:02:44.742121+00
1481,1206,2026-05-13 08:02:44.742121+00
1482,1219,2026-05-13 08:02:44.742121+00
1482,1245,2026-05-13 08:02:44.742121+00
1482,1255,2026-05-13 08:02:44.742121+00
1483,1214,2026-05-13 08:02:44.742121+00
1483,1219,2026-05-13 08:02:44.742121+00
1484,1259,2026-05-13 08:02:44.742121+00
1484,1194,2026-05-13 08:02:44.742121+00
1486,1242,2026-05-13 08:02:44.742121+00
1486,1221,2026-05-13 08:02:44.742121+00
1486,1210,2026-05-13 08:02:44.742121+00
1486,1215,2026-05-13 08:02:44.742121+00
1486,1241,2026-05-13 08:02:44.742121+00
1486,1225,2026-05-13 08:02:44.742121+00
1487,1244,2026-05-13 08:02:44.742121+00
1487,1271,2026-05-13 08:02:44.742121+00
1488,1239,2026-05-13 08:02:44.742121+00
1489,1254,2026-05-13 08:02:44.742121+00
1489,1244,2026-05-13 08:02:44.742121+00
1489,1260,2026-05-13 08:02:44.742121+00
1490,1220,2026-05-13 08:02:44.742121+00
1491,1242,2026-05-13 08:02:44.742121+00
1491,1217,2026-05-13 08:02:44.742121+00
1491,1243,2026-05-13 08:02:44.742121+00
1492,1238,2026-05-13 08:02:44.742121+00
1493,1231,2026-05-13 08:02:44.742121+00
1494,1212,2026-05-13 08:02:44.742121+00
1494,1262,2026-05-13 08:02:44.742121+00
1494,1254,2026-05-13 08:02:44.742121+00
1494,1224,2026-05-13 08:02:44.742121+00
1494,1197,2026-05-13 08:02:44.742121+00
1496,1213,2026-05-13 08:02:44.742121+00
1496,1246,2026-05-13 08:02:44.742121+00
1498,1247,2026-05-13 08:02:44.742121+00
1498,1249,2026-05-13 08:02:44.742121+00
1498,1229,2026-05-13 08:02:44.742121+00
1498,1209,2026-05-13 08:02:44.742121+00
1498,1244,2026-05-13 08:02:44.742121+00
1499,1240,2026-05-13 08:02:44.742121+00
1499,1215,2026-05-13 08:02:44.742121+00
1499,1228,2026-05-13 08:02:44.742121+00
1499,1237,2026-05-13 08:02:44.742121+00
1500,1255,2026-05-13 08:02:44.742121+00
1500,1263,2026-05-13 08:02:44.742121+00
1500,1246,2026-05-13 08:02:44.742121+00
1500,1262,2026-05-13 08:02:44.742121+00
1501,1268,2026-05-13 08:02:44.742121+00
1501,1261,2026-05-13 08:02:44.742121+00
1501,1219,2026-05-13 08:02:44.742121+00
1503,1244,2026-05-13 08:02:44.742121+00
1503,1230,2026-05-13 08:02:44.742121+00
1503,1207,2026-05-13 08:02:44.742121+00
1504,1258,2026-05-13 08:02:44.742121+00
1504,1197,2026-05-13 08:02:44.742121+00
1505,1202,2026-05-13 08:02:44.742121+00
1505,1229,2026-05-13 08:02:44.742121+00
1505,1235,2026-05-13 08:02:44.742121+00
1507,1271,2026-05-13 08:02:44.742121+00
1507,1261,2026-05-13 08:02:44.742121+00
1508,1203,2026-05-13 08:02:44.742121+00
1508,1216,2026-05-13 08:02:44.742121+00
1509,1198,2026-05-13 08:02:44.742121+00
1509,1244,2026-05-13 08:02:44.742121+00
1511,1198,2026-05-13 08:02:44.742121+00
1511,1230,2026-05-13 08:02:44.742121+00
1511,1258,2026-05-13 08:02:44.742121+00
1511,1236,2026-05-13 08:02:44.742121+00
1512,1241,2026-05-13 08:02:44.742121+00
1512,1248,2026-05-13 08:02:44.742121+00
1512,1217,2026-05-13 08:02:44.742121+00
1513,1232,2026-05-13 08:02:44.742121+00
1514,1221,2026-05-13 08:02:44.742121+00
1514,1220,2026-05-13 08:02:44.742121+00
1514,1269,2026-05-13 08:02:44.742121+00
1516,1266,2026-05-13 08:02:44.742121+00
1517,1262,2026-05-13 08:02:44.742121+00
1517,1271,2026-05-13 08:02:44.742121+00
1517,1263,2026-05-13 08:02:44.742121+00
1517,1231,2026-05-13 08:02:44.742121+00
1517,1255,2026-05-13 08:02:44.742121+00
1517,1249,2026-05-13 08:02:44.742121+00
1517,1197,2026-05-13 08:02:44.742121+00
1518,1244,2026-05-13 08:02:44.742121+00
1518,1262,2026-05-13 08:02:44.742121+00
1519,1231,2026-05-13 08:02:44.742121+00
1519,1203,2026-05-13 08:02:44.742121+00
1519,1262,2026-05-13 08:02:44.742121+00
1519,1235,2026-05-13 08:02:44.742121+00
1519,1227,2026-05-13 08:02:44.742121+00
1520,1233,2026-05-13 08:02:44.742121+00
1520,1236,2026-05-13 08:02:44.742121+00
1520,1237,2026-05-13 08:02:44.742121+00
1520,1241,2026-05-13 08:02:44.742121+00
1521,1198,2026-05-13 08:02:44.742121+00
1521,1238,2026-05-13 08:02:44.742121+00
1521,1254,2026-05-13 08:02:44.742121+00
1524,1200,2026-05-13 08:02:44.742121+00
1524,1210,2026-05-13 08:02:44.742121+00
1524,1223,2026-05-13 08:02:44.742121+00
1524,1266,2026-05-13 08:02:44.742121+00
1525,1227,2026-05-13 08:02:44.742121+00
1526,1258,2026-05-13 08:02:44.742121+00
1526,1253,2026-05-13 08:02:44.742121+00
1526,1267,2026-05-13 08:02:44.742121+00
1528,1198,2026-05-13 08:02:44.742121+00
1528,1200,2026-05-13 08:02:44.742121+00
1528,1264,2026-05-13 08:02:44.742121+00
1528,1233,2026-05-13 08:02:44.742121+00
1529,1201,2026-05-13 08:02:44.742121+00
1529,1216,2026-05-13 08:02:44.742121+00
1529,1240,2026-05-13 08:02:44.742121+00
1529,1205,2026-05-13 08:02:44.742121+00
1530,1218,2026-05-13 08:02:44.742121+00
1530,1215,2026-05-13 08:02:44.742121+00
1530,1268,2026-05-13 08:02:44.742121+00
1531,1237,2026-05-13 08:02:44.742121+00
1532,1264,2026-05-13 08:02:44.742121+00
1532,1246,2026-05-13 08:02:44.742121+00
1532,1258,2026-05-13 08:02:44.742121+00
1532,1261,2026-05-13 08:02:44.742121+00
1532,1209,2026-05-13 08:02:44.742121+00
1533,1268,2026-05-13 08:02:44.742121+00
1533,1199,2026-05-13 08:02:44.742121+00
1533,1242,2026-05-13 08:02:44.742121+00
1534,1215,2026-05-13 08:02:44.742121+00
1535,1228,2026-05-13 08:02:44.742121+00
1535,1227,2026-05-13 08:02:44.742121+00
1536,1253,2026-05-13 08:02:44.742121+00
1536,1250,2026-05-13 08:02:44.742121+00
1537,1269,2026-05-13 08:02:44.742121+00
1537,1212,2026-05-13 08:02:44.742121+00
1537,1239,2026-05-13 08:02:44.742121+00
1537,1221,2026-05-13 08:02:44.742121+00
1538,1235,2026-05-13 08:02:44.742121+00
1539,1254,2026-05-13 08:02:44.742121+00
1539,1219,2026-05-13 08:02:44.742121+00
1539,1225,2026-05-13 08:02:44.742121+00
1540,1265,2026-05-13 08:02:44.742121+00
1540,1266,2026-05-13 08:02:44.742121+00
1540,1259,2026-05-13 08:02:44.742121+00
1541,1259,2026-05-13 08:02:44.742121+00
1541,1208,2026-05-13 08:02:44.742121+00
1541,1221,2026-05-13 08:02:44.742121+00
1541,1196,2026-05-13 08:02:44.742121+00
1541,1203,2026-05-13 08:02:44.742121+00
1541,1222,2026-05-13 08:02:44.742121+00
1542,1199,2026-05-13 08:02:44.742121+00
1543,1263,2026-05-13 08:02:44.742121+00
1544,1225,2026-05-13 08:02:44.742121+00
1544,1268,2026-05-13 08:02:44.742121+00
1544,1255,2026-05-13 08:02:44.742121+00
1545,1237,2026-05-13 08:02:44.742121+00
1545,1203,2026-05-13 08:02:44.742121+00
1545,1268,2026-05-13 08:02:44.742121+00
1546,1264,2026-05-13 08:02:44.742121+00
1546,1254,2026-05-13 08:02:44.742121+00
1546,1251,2026-05-13 08:02:44.742121+00
1546,1218,2026-05-13 08:02:44.742121+00
1548,1211,2026-05-13 08:02:44.742121+00
1548,1236,2026-05-13 08:02:44.742121+00
1549,1200,2026-05-13 08:02:44.742121+00
1551,1210,2026-05-13 08:02:44.742121+00
1551,1222,2026-05-13 08:02:44.742121+00
1551,1254,2026-05-13 08:02:44.742121+00
1551,1194,2026-05-13 08:02:44.742121+00
1551,1205,2026-05-13 08:02:44.742121+00
1552,1211,2026-05-13 08:02:44.742121+00
1552,1251,2026-05-13 08:02:44.742121+00
1552,1270,2026-05-13 08:02:44.742121+00
1552,1223,2026-05-13 08:02:44.742121+00
1554,1198,2026-05-13 08:02:44.742121+00
1554,1216,2026-05-13 08:02:44.742121+00
1554,1220,2026-05-13 08:02:44.742121+00
1554,1222,2026-05-13 08:02:44.742121+00
1555,1213,2026-05-13 08:02:44.742121+00
1555,1233,2026-05-13 08:02:44.742121+00
1555,1200,2026-05-13 08:02:44.742121+00
1555,1217,2026-05-13 08:02:44.742121+00
1556,1237,2026-05-13 08:02:44.742121+00
1556,1261,2026-05-13 08:02:44.742121+00
1557,1231,2026-05-13 08:02:44.742121+00
1557,1264,2026-05-13 08:02:44.742121+00
1557,1202,2026-05-13 08:02:44.742121+00
1557,1222,2026-05-13 08:02:44.742121+00
1559,1219,2026-05-13 08:02:44.742121+00
1559,1269,2026-05-13 08:02:44.742121+00
1560,1252,2026-05-13 08:02:44.742121+00
1560,1250,2026-05-13 08:02:44.742121+00
1561,1225,2026-05-13 08:02:44.742121+00
1562,1194,2026-05-13 08:02:44.742121+00
1562,1216,2026-05-13 08:02:44.742121+00
1562,1263,2026-05-13 08:02:44.742121+00
1562,1251,2026-05-13 08:02:44.742121+00
1563,1194,2026-05-13 08:02:44.742121+00
1563,1229,2026-05-13 08:02:44.742121+00
1563,1228,2026-05-13 08:02:44.742121+00
1564,1216,2026-05-13 08:02:44.742121+00
1565,1255,2026-05-13 08:02:44.742121+00
1565,1232,2026-05-13 08:02:44.742121+00
1565,1260,2026-05-13 08:02:44.742121+00
1565,1251,2026-05-13 08:02:44.742121+00
1566,1211,2026-05-13 08:02:44.742121+00
1566,1271,2026-05-13 08:02:44.742121+00
1566,1268,2026-05-13 08:02:44.742121+00
1567,1205,2026-05-13 08:02:44.742121+00
1567,1240,2026-05-13 08:02:44.742121+00
1567,1228,2026-05-13 08:02:44.742121+00
1568,1250,2026-05-13 08:02:44.742121+00
1568,1202,2026-05-13 08:02:44.742121+00
1568,1199,2026-05-13 08:02:44.742121+00
1568,1211,2026-05-13 08:02:44.742121+00
1568,1238,2026-05-13 08:02:44.742121+00
1569,1196,2026-05-13 08:02:44.742121+00
1569,1237,2026-05-13 08:02:44.742121+00
1569,1247,2026-05-13 08:02:44.742121+00
1570,1264,2026-05-13 08:02:44.742121+00
1570,1200,2026-05-13 08:02:44.742121+00
1570,1234,2026-05-13 08:02:44.742121+00
1570,1238,2026-05-13 08:02:44.742121+00
1570,1255,2026-05-13 08:02:44.742121+00
1570,1218,2026-05-13 08:02:44.742121+00
1572,1203,2026-05-13 08:02:44.742121+00
1572,1256,2026-05-13 08:02:44.742121+00
1572,1249,2026-05-13 08:02:44.742121+00
1572,1209,2026-05-13 08:02:44.742121+00
1572,1213,2026-05-13 08:02:44.742121+00
1572,1214,2026-05-13 08:02:44.742121+00
1572,1252,2026-05-13 08:02:44.742121+00
1573,1206,2026-05-13 08:02:44.742121+00
1574,1265,2026-05-13 08:02:44.742121+00
1574,1257,2026-05-13 08:02:44.742121+00
1576,1266,2026-05-13 08:02:44.742121+00
1576,1202,2026-05-13 08:02:44.742121+00
1576,1222,2026-05-13 08:02:44.742121+00
1577,1240,2026-05-13 08:02:44.742121+00
1577,1198,2026-05-13 08:02:44.742121+00
1577,1233,2026-05-13 08:02:44.742121+00
1577,1257,2026-05-13 08:02:44.742121+00
1578,1243,2026-05-13 08:02:44.742121+00
1578,1241,2026-05-13 08:02:44.742121+00
1580,1201,2026-05-13 08:02:44.742121+00
1580,1256,2026-05-13 08:02:44.742121+00
1580,1251,2026-05-13 08:02:44.742121+00
1581,1225,2026-05-13 08:02:44.742121+00
1581,1237,2026-05-13 08:02:44.742121+00
1581,1250,2026-05-13 08:02:44.742121+00
1582,1194,2026-05-13 08:02:44.742121+00
1583,1253,2026-05-13 08:02:44.742121+00
1583,1236,2026-05-13 08:02:44.742121+00
1584,1235,2026-05-13 08:02:44.742121+00
1584,1263,2026-05-13 08:02:44.742121+00
1584,1196,2026-05-13 08:02:44.742121+00
1585,1197,2026-05-13 08:02:44.742121+00
1585,1214,2026-05-13 08:02:44.742121+00
1586,1228,2026-05-13 08:02:44.742121+00
1586,1203,2026-05-13 08:02:44.742121+00
1587,1258,2026-05-13 08:02:44.742121+00
1589,1228,2026-05-13 08:02:44.742121+00
1589,1247,2026-05-13 08:02:44.742121+00
1589,1223,2026-05-13 08:02:44.742121+00
1589,1200,2026-05-13 08:02:44.742121+00
1589,1208,2026-05-13 08:02:44.742121+00
1589,1215,2026-05-13 08:02:44.742121+00
1590,1199,2026-05-13 08:02:44.742121+00
1590,1244,2026-05-13 08:02:44.742121+00
1590,1209,2026-05-13 08:02:44.742121+00
1591,1207,2026-05-13 08:02:44.742121+00
1591,1258,2026-05-13 08:02:44.742121+00
1591,1271,2026-05-13 08:02:44.742121+00
1592,1264,2026-05-13 08:02:44.742121+00
1592,1237,2026-05-13 08:02:44.742121+00
1594,1214,2026-05-13 08:02:44.742121+00
1594,1220,2026-05-13 08:02:44.742121+00
1594,1200,2026-05-13 08:02:44.742121+00
1594,1246,2026-05-13 08:02:44.742121+00
1594,1248,2026-05-13 08:02:44.742121+00
1595,1240,2026-05-13 08:02:44.742121+00
1595,1229,2026-05-13 08:02:44.742121+00
1595,1212,2026-05-13 08:02:44.742121+00
1595,1249,2026-05-13 08:02:44.742121+00
1596,1195,2026-05-13 08:02:44.742121+00
1596,1250,2026-05-13 08:02:44.742121+00
1596,1261,2026-05-13 08:02:44.742121+00
1596,1269,2026-05-13 08:02:44.742121+00
1596,1257,2026-05-13 08:02:44.742121+00
1597,1225,2026-05-13 08:02:44.742121+00
1597,1251,2026-05-13 08:02:44.742121+00
1599,1198,2026-05-13 08:02:44.742121+00
1600,1218,2026-05-13 08:02:44.742121+00
1600,1250,2026-05-13 08:02:44.742121+00
1600,1259,2026-05-13 08:02:44.742121+00
1600,1254,2026-05-13 08:02:44.742121+00
1600,1263,2026-05-13 08:02:44.742121+00
1601,1201,2026-05-13 08:02:44.742121+00
1601,1251,2026-05-13 08:02:44.742121+00
1601,1226,2026-05-13 08:02:44.742121+00
1602,1233,2026-05-13 08:02:44.742121+00
1602,1246,2026-05-13 08:02:44.742121+00
1602,1259,2026-05-13 08:02:44.742121+00
1602,1263,2026-05-13 08:02:44.742121+00
1602,1266,2026-05-13 08:02:44.742121+00
1602,1203,2026-05-13 08:02:44.742121+00
1602,1218,2026-05-13 08:02:44.742121+00
1603,1197,2026-05-13 08:02:44.742121+00
1603,1245,2026-05-13 08:02:44.742121+00
1603,1200,2026-05-13 08:02:44.742121+00
1603,1254,2026-05-13 08:02:44.742121+00
1603,1201,2026-05-13 08:02:44.742121+00
1604,1203,2026-05-13 08:02:44.742121+00
1604,1271,2026-05-13 08:02:44.742121+00
1604,1244,2026-05-13 08:02:44.742121+00
1605,1244,2026-05-13 08:02:44.742121+00
1605,1229,2026-05-13 08:02:44.742121+00
1605,1267,2026-05-13 08:02:44.742121+00
1606,1226,2026-05-13 08:02:44.742121+00
1606,1211,2026-05-13 08:02:44.742121+00
1606,1198,2026-05-13 08:02:44.742121+00
1606,1256,2026-05-13 08:02:44.742121+00
1607,1206,2026-05-13 08:02:44.742121+00
1608,1198,2026-05-13 08:02:44.742121+00
1608,1205,2026-05-13 08:02:44.742121+00
1608,1237,2026-05-13 08:02:44.742121+00
1608,1255,2026-05-13 08:02:44.742121+00
1608,1240,2026-05-13 08:02:44.742121+00
1608,1213,2026-05-13 08:02:44.742121+00
1609,1269,2026-05-13 08:02:44.742121+00
1609,1260,2026-05-13 08:02:44.742121+00
1609,1199,2026-05-13 08:02:44.742121+00
1609,1222,2026-05-13 08:02:44.742121+00
1610,1248,2026-05-13 08:02:44.742121+00
1610,1267,2026-05-13 08:02:44.742121+00
1611,1259,2026-05-13 08:02:44.742121+00
1613,1198,2026-05-13 08:02:44.742121+00
1614,1257,2026-05-13 08:02:44.742121+00
1614,1232,2026-05-13 08:02:44.742121+00
1614,1250,2026-05-13 08:02:44.742121+00
1617,1210,2026-05-13 08:02:44.742121+00
